cust_no,ltv
0xb2d587b3,1.3613734950373086
0xb2d642a3,7711.652654547883
0xb2d087b8,3850760.4097325127
0xb2d103ea,238977.50208020455
0xb2d6d279,2490866.0088505885
0xb2d1d87b,3189940.9409744693
0xb2d084a3,103510.00653561378
0x3b9b466a,615951.1915354839
0xb2d66a87,7956.36669729791
0xb2d1780c,1228.3057855098166
0xb2d2c8c9,7384.234855524337
0xb2d34837,189407.7436846587
0xb2d0e10a,809114.1630275528
0xb2d5cf2c,316827.09139723185
0xb2d34d68,7743.714819346754
0xb2d15a6f,271.90395187511785
0xb2d65d58,878403.4860525676
0xb2d646e4,263904.81871945655
0xb2d24535,806423.2694242218
0xb2d258f7,313.1322513647567
0xb2d60cf1,4500059.406229716
0xb2d1ea21,49652.88344495911
0xb2d610ba,95293.45231828374
0xb2d621df,13371.459859327817
0xb2d252f7,1862250.5174446283
0xb2d32fa4,105429.53997384719
0xb2d68764,140871.782132485
0xb2d4d128,259767.12137715772
0xb2d15fcd,261768.8483890659
0xb2d6aa2f,255096.73715876238
0xb2d58156,38479.175941151705
0xb2d5847a,68871.76461426052
0xb2d4cc51,230373.82659691296
0xb2d465dc,87954.94386981237
0xb2d557d4,123098.68208194453
0xb2d0c21d,478425.27358740696
0xb2d6a96c,75491.78014483184
0xb2d57e20,25135.497679971446
0xb2d35350,52127.974034774204
0xb2d246be,155075.16032958656
0xb2d26587,1604959.2880368514
0xb2d1aaa9,307828.4173305176
0xb2d6f0d3,610491.5988535718
0xb2d6abdc,857530.3144118792
0xb2d21fa6,217362.65129099297
0xb2d1284a,99426.12659019697
0xb2d0bef3,18.58414379754962
0xb2d18a84,15534.45632097158
0xb2d2fe06,37001.524085340825
0xb2d48fd9,44597.580714491975
0xb2d10e1f,23434.361456247665
0xb2d38164,3431125.0913572256
0xb2d28228,2621.7876991373187
0x3b9b35cf,441493.1052129911
0xb2d24268,1200326.0159070839
0xb2d5bd7d,66557.67337725085
0xb2d51736,1893196.9293121225
0xb2d5aec8,16663.763246265225
0xb2d5c878,1257329.3324986766
0xb2d31d98,16519862.826543055
0x3b9b41f0,11.580043694651915
0xb2d2d430,317560.7682191961
0xb2d1522c,174323.393232822
0xb2d13f15,1057963.4887040278
0xb2d352c3,194312.8004376546
0xb2d33229,1119974.8027345766
0xb2d0e734,39393.21272737696
0xb2d4702f,998.4066579954865
0xb2d5d52f,67011.56681525418
0xb2d17935,618178.9141314143
0xb2d1d017,67419.50573442446
0xb2d2b8f1,1537312.9433215968
0xb2d1a2b1,881398.7308619239
0xb2d6c13c,0.710157856795731
0xb2d57847,45768.084497149175
0xb2d21a7e,642469.3881423147
0xb2d40fab,8765639.711157478
0xb2d2b5dc,71934.74002307508
0xb2d6b68c,31483.6920697537
0xb2d167cb,348951.1522395547
0xb2d0b3bf,64476.694351250786
0xb2d17d5e,2380.013541604372
0xb2d12748,972802.1356386736
0xb2d42577,494869.8037481855
0xb2d51b0e,212854.06928928528
0xb2d5d95b,1986778.6006655702
0xb2d5c19d,7725.232864970105
0xb2d18ae1,4163469.3509448506
0xb2d2ac1c,190468.89048348856
0xb2d35e75,698494.1124299599
0xb2d5fc2f,3245270.4048609175
0xb2d41734,608614.769282354
0xb2d23725,48886.44410742786
0xb2d6c580,41081.51046037942
0xb2d58ac8,7000072.462683745
0xb2d534b2,375981.6439536981
0xb2d0e680,177753.7305929066
0xb2d0f3a0,5107.85570035239
0xb2d5e2d0,1454072.6740384446
0xb2d51ea1,1152185.2793738875
0x3b9af12c,428886.2533096872
0xb2d0b2e4,849670.6367075837
0xb2d0f8a7,224789.92392169955
0xb2d07d71,260236.7383118712
0xb2d5b045,79896.28514947521
0xb2d3a009,5304523.51199227
0xb2d6e2c6,6999705.475848313
0xb2d2ea32,212907.27870469732
0xb2d208cc,496952.2014120833
0xb2d1aaeb,65249.63265020842
0xb2d3fd7b,300456.6096214281
0xb2d10b73,1281526.8096232377
0xb2d3fcbe,10163.820886725043
0xb2d36fa3,143411.7898662754
0xb2d0a4bf,5201.163025891188
0xb2d3d62d,62401.62164933936
0xb2d68a8b,271392.52815094887
0xb2d2e58b,179981.85598266652
0xb2d1a25d,107689.7282753727
0xb2d626a4,34865.71806772245
0x3b9af486,70278.57782812187
0xb2d59458,676.2288722635141
0xb2d6cfa3,9333116.472406993
0xb2d43a2c,29276.44427368478
0xb2d5e78f,24698.160840345237
0xb2d3d513,259814.69209884392
0xb2d57ad8,1455911.0003040684
0xb2d154f3,108633.6580895833
0xb2d485d4,541930.967268118
0xb2d108d0,441537.94956401293
0xb2d0c118,2272793.0629822467
0xb2d4f1d1,1665658.1663615769
0x3b9b276b,2087222.2227611965
0xb2d6bc0b,756565.973541666
0xb2d39bc5,10879.422644215869
0xb2d4658e,296.57115802683046
0xb2d6149b,85076.81016537471
0xb2d2a2dd,54859.407936469084
0x3b9af53d,76583055.12719779
0xb2d0dcd2,201693.26594904496
0xb2d42202,1040589.9151821518
0xb2d58201,57868.661272883124
0xb2d0d8ca,219095.2076102046
0xb2d60e83,14762388.06479434
0xb2d0da5c,27317.972634096914
0xb2d1c27f,59445.56613689352
0xb2d14a1c,1532.864681214371
0xb2d08875,2028.7873641392932
0xb2d62464,34372.13060832014
0xb2d2e6d8,8208199.584561363
0xb2d626aa,2546.860058123329
0xb2d6af3f,131236.40428347822
0xb2d490b4,12036228.54106571
0xb2d609f7,3916.1491405510824
0xb2d58cc9,89496.22131773234
0xb2d37cae,26176.20865879218
0xb2d438eb,3503140.292997519
0xb2d43069,564663.2949451566
0xb2d5abe6,705647.0320832359
0xb2d557aa,13223.259115366724
0xb2d32383,507273.2161502535
0xb2d20ffe,3117.785179791546
0xb2d51295,127731.77566969844
0x3b9af2d9,2927619.5663835895
0xb2d082b7,39528600.714331746
0xb2d37cd5,29022.889798712324
0xb2d53494,197799.27306725053
0xb2d36805,14426.958953096673
0xb2d5a964,244309.4972047227
0xb2d5d5d4,12483.89684443051
0xb2d403f0,29915.63891041107
0xb2d5f491,1228824.0840807597
0xb2d13f9c,1436455.27762884
0xb2d11839,439737.6072270961
0xb2d8de5f,3586.428511816556
0xb2d586b1,76468.8284314527
0xb2d65041,58379.503064104836
0x3b9b3386,421028.2020424281
0xb2d3612a,210358.12131763063
0xb2d60607,136892.51252839144
0xb2d128da,13982.099490872246
0x3b9af2cd,10979.196947075154
0xb2d17521,18365.29811313182
0xb2d59d46,56510.70207762222
0xb2d2b7b0,62819.091053524935
0xb2d4f95d,290705.4587873885
0xb2d29656,27131.926359067234
0xb2d59ee7,101047.41527482244
0xb2d4f1cb,4947.344405786799
0xb2d7a6c8,124083.15903884511
0xb2d51dde,367706.2945113923
0xb2d21c5e,89453.82773806858
0xb2d1d5c9,1054974.2541940247
0xb2d6d2c1,1594310.767951817
0xb2d64768,361594.33373783756
0x3b9b2e6d,180515.01806588052
0xb2d23992,666621.9972092237
0xb2d0e824,3291354.5034663877
0xb2d5c1bb,313821.07778540405
0xb2d3bd5e,11091.714710204318
0xb2d5b6db,226963.0978549439
0xb2d31843,21241.836479296875
0xb2d17977,476792.70479004516
0x3b9b35f0,756060.111731064
0xb2d64729,1149365.3968625409
0xb2d4648f,236089.19593728468
0xb2d5e8d6,284856.3312757937
0xb2d0c16c,328723.96318590496
0xb2d2be0d,87655.65079136066
0xb2d1b1b7,29921.454334037677
0xb2d15a4e,37405.97289916003
0xb2d0b81b,155438.30747845568
0xb2d6892c,51776.46618874955
0xb2d1a46a,3577870.1530171162
0xb2d3e881,15043.576208488323
0xb2d5fe69,423026.0096826144
0xb2d682ab,48422.7728511443
0xb2d417a3,450380.37443962274
0xb2d0bd40,139493.67817773926
0xb2d0f98e,27092.888176558215
0xb2d5e726,50647.705410667026
0xb2d3418c,185078.4434218734
0xb2d62e42,564142.4923160317
0xb2d1941a,124698.96556697293
0xb2d63f79,4591.621487875969
0xb2d6c1b7,71309.45438289788
0x3b9b3734,61225.03239938504
0xb2d2dd2d,919646.0237694634
0xb2d5a829,335517.0701839775
0xb2d072af,1054042.7603006335
0xb2d5b53a,8976.742331831643
0xb2d67d9e,8720.153938509437
0xb2d69b5f,187874.25053190146
0xb2d2073a,2459491.8542837375
0xb2d6bb12,179965.5022855181
0xb2d65449,866758.654991178
0xb2d1b63d,6866800.621784402
0x3b9af10b,2035963.3018126928
0xb2d406ed,81641.03582931981
0xb2d4cacb,484688.9723971987
0xb2d332fe,841424.759305847
0xb2d28d32,5276.583622144088
0xb2d3137e,395769.7761078859
0xb2d67dce,40275.882445533345
0xb2d52030,15655.225305196598
0xb2d4b424,400083.821063095
0xb2d5cbe4,70616.0609465741
0xb2d12b74,883858.8657058256
0xb2d310fc,2125625.086755494
0xb2d7819f,153646.77550943726
0x3b9b1277,2905627.4673423977
0xb2d79090,635477.0924880076
0xb2d1b5d7,4773611.179064397
0xb2d0e48e,9179.286768209678
0xb2d4f999,672557.9247775928
0x3b9b4616,54681.06214009545
0xb2d2926c,49.1952957941736
0xb2d08758,169485.35914292315
0xb2d3194b,6693.2741266859875
0xb2d5ea47,154575.61569565153
0xb2d5c30e,740069.9637510104
0x3b9b25e5,4964.892936427172
0xb2d0667f,11637450.239123778
0xb2d609a6,37201.39997567973
0xb2d3bd85,62215.37733761627
0xb2d3c1d5,270069.70921325654
0xb2d5b7ef,2283755.130661004
0xb2d68ecf,40899.74030950626
0xb2d589de,149723.36340811173
0xb2d617e3,21308.263329530364
0xb2d20fad,108085.24975777001
0xb2d6b482,120839.11120172622
0xb2d52015,2926.5924804767706
0xb2d2403d,1632689.9770274686
0xb2d0c98e,127941.95983755618
0xb2d56ce3,4237541.033995993
0xb2d145ff,45315.623941947095
0xb2d17536,773846.2294516161
0xb2d185bc,53771.4967373183
0xb2d5cf62,12390.994941207375
0xb2d3e518,0.35153600861604756
0xb2d41ef6,1.6905751584501152
0xb2d177c7,1931.4748414312353
0xb2d4917d,7705904.247606619
0xb2d2de41,53161.74267870027
0xb2d2e31b,360800.5527264876
0xb2d4e13f,289112.31550415687
0xb2d7adbe,43121.91605583808
0xb2d3f4b7,2324.4209538804207
0xb2d621b2,30712.093475174992
0xb2d24c16,793664.5991976748
0xb2d3ee4e,29632.591170129865
0xb2d51eb3,1117479.9158731212
0xb2d4eb83,669987.4747920112
0xb2d3c886,19903.472797237577
0xb2d69739,706344.5452380492
0xb2d61954,273074.9762829418
0xb2d29d01,78.40038653560619
0xb2d4f8d9,40576.21051606421
0xb2d34312,5640.24275073539
0xb2d2ccfb,1293.2718058684677
0xb2d39cfd,3616088.964153836
0xb2d27c8b,44516476.82874815
0xb2d5a214,203451.20818153955
0xb2d456e8,1656807.432599344
0xb2d1c10b,218053.4487358286
0xb2d309f7,21291.460498588258
0xb2d30589,197024.2041916634
0xb2d31309,4285257.31053925
0xb2d53f17,38674.398644879824
0xb2d09ad2,30349.84987822143
0xb2d2b5d9,12501.973914622045
0xb2d2a541,20246.67264700052
0xb2d626b6,19648624.7910718
0xb2d67471,4924.743287098431
0xb2d36caf,81024.74488952635
0xb2d104cb,450129.01353132306
0xb2d305ad,19358.41263683521
0xb2d23362,337164.78823764046
0xb2d5547d,8619426.562765595
0xb2d28207,19378.661575732018
0xb2d5c05f,154244.5027627729
0xb2d1a17f,1341166.1958860573
0xb2d13966,662253.946351612
0xb2d30fac,63601.236662375166
0xb2d58f4e,1388723.4435901453
0xb2d1d989,205282.34666219732
0xb2d2eae0,1392391.1263682467
0xb2d35398,82262.69031881439
0xb2d3e8cc,3036.9629780959817
0x3b9ad002,105324135.69419977
0xb2d09f9a,11866.493148147032
0xb2d632da,1042171.3496600806
0xb2d8f758,701.9168789614279
0xb2d1bfc1,262065.1006057922
0xb2d3118f,118974.38295010124
0xb2d177a3,298450.21032663767
0xb2d64816,1510956.769560549
0xb2d56a4f,9643.774974575364
0xb2d1bf1f,237461.77741044847
0xb2d2d7de,83011.26332036081
0xb2d6d7ef,85002.7040610383
0xb2d21f55,3.1904484116101393
0xb2d13ea6,237092.9265472356
0xb2d0d711,2478.1653660254556
0xb2d19f0c,25348171.1336843
0xb2d0d08d,1638561.0976124527
0xb2d5769d,472917.9881731945
0xb2d5693b,5176949.626545965
0xb2d1714f,103795.75300007395
0xb2d1a61d,136212.49763826636
0xb2d41e24,350064.1037679654
0x3b9b3d46,871698.4656578305
0xb2d59731,8437.678986161915
0xb2d6e002,154427.8915506583
0xb2d4bb20,2160227.716875353
0xb2d6d2a0,29878796.578249745
0xb2d5ab47,795694.6855242337
0xb2d2c4af,1278576.501064635
0xb2d31fb1,292184.9373525546
0xb2d31198,2590899.674296564
0xb2d2e903,94207.55316514616
0xb2d0d348,252411.51664100084
0xb2d5d09a,20797.836199189904
0xb2d1c43e,350377.04371818935
0xb2d63d5d,16326.521120423058
0xb2d1cb25,3400985.8337382493
0xb2d2ffb9,607054.4192819067
0xb2d59ac4,7970.583520186171
0xb2d5c368,447602.11307417526
0xb2d62440,1326373.6811535088
0xb2d0e908,423562.50805045123
0xb2d3a95a,6.584928632509256
0xb2d6c2b0,4172.33858846102
0xb2d68698,248706.07979558845
0xb2d39733,1100329.6896620775
0xb2d2444e,392731.8328814931
0xb2d5b7b6,349886.48768741626
0x3b9aced9,142303.6278702071
0xb2d53ac4,201242.6785416676
0xb2d425ec,40160211.4484568
0xb2d31195,29688.617509048403
0xb2d1fd20,933858.9108786561
0xb2d67e04,27266.39257652868
0xb2d6e9e0,33405.1082358619
0xb2d8d0fa,5379.2665779315
0xb2d26f92,30790.10536936189
0xb2d6ac72,667452.8462136644
0xb2d31fdb,226880.57077908487
0xb2d28a0b,2259527.5793348425
0xb2d52c30,3656.7226071770474
0xb2d3a663,2339308.0994355744
0xb2d14c7a,361698.7259498909
0xb2d1af38,423441.1673725865
0xb2d1a91d,635357.8061883074
0xb2d63c19,172626.7913575618
0xb2d23f1d,5324096.746124269
0xb2d81652,12114226.148475489
0xb2d23b18,318281.3390945886
0xb2d65422,223741.84751529142
0xb2d57f3a,56832.61973215453
0xb2d21ce8,9188.813492993399
0xb2d209d1,43404.5933321254
0x3b9ae040,7974300.043843391
0xb2d0dbee,310893.4368127981
0xb2d12238,76285.97938432805
0xb2d5513b,15187.818820297553
0xb2d692ec,19991.371732729436
0xb2d6e6e0,132742.57197031466
0xb2d5e084,807144.827770748
0xb2d33f10,71378.24928639727
0xb2d7753c,709016.013397308
0xb2d4eab7,200536.88717880927
0xb2d52cc3,31409.83154877081
0xb2d43a53,80670.3024124633
0xb2d5ce42,7997.461793093362
0xb2d394ae,189491.44093906338
0xb2d32866,120266.50032969512
0x3b9b3b27,201753.2090187247
0xb2d0ca84,7539017.15872655
0xb2d0746e,322.55056568344827
0xb2d394bd,10400.344217088208
0xb2d2d04f,79993.09188731103
0xb2d1fab9,104999.5343691386
0xb2d48da8,1735218.989910144
0xb2d323ec,2403280.1780109433
0xb2d17323,50870.70095766788
0xb2d825f4,68957.1611661547
0xb2d4f57f,872659.7775208763
0xb2d8caa9,7172.163015615556
0xb2d28927,320752.89117646095
0xb2d2f3c5,87564.7113709063
0xb2d3207d,1621377.2563732117
0xb2d25f51,9079247.150681268
0xb2d2b612,194256.15377811372
0xb2d4c7e6,366561.82708909566
0xb2d5ea9b,1512806.7552501194
0xb2d29f77,2292.6165086336296
0xb2d56e8d,35019.04500239558
0xb2d0ecec,12085046.940694178
0xb2d38a07,84314.78102992065
0xb2d5af40,438547.142903467
0xb2d68d19,665.7985972542191
0xb2d57301,1198886.3583136243
0x3b9af198,642643.6282474971
0xb2d0c139,66219.78816307627
0xb2d30f49,18679.246960512803
0xb2d516dc,63422.37458962649
0xb2d2b79b,52935.383751625464
0xb2d62e45,19622.172290630926
0x3b9b2fa8,485063.6199251982
0xb2d0787f,852903.1610769745
0xb2d54805,15310.05713017615
0xb2d60f91,5912.201193578208
0xb2d145f3,2858306.493756264
0xb2d3d19b,3992.5624990386345
0xb2d3c658,83242.79683057054
0xb2d2248f,4154.66758118309
0xb2d57aba,26425.93499698062
0xb2d22519,1284592.6296006767
0xb2d633a9,82468.137217321
0xb2d230b9,29239.634241603355
0xb2d4e7e7,530580.0870542588
0xb2d6d9de,58318.79552247908
0xb2d0ec8f,4694024.225499614
0xb2d6d01e,21306.856526197076
0xb2d20dc7,3621.480608230871
0xb2d6fd12,1234.7139317239773
0xb2d3b149,95066.99367428722
0xb2d16b1f,112831.79406990255
0xb2d6ad26,137969.01156230015
0xb2d0cd9f,493348.91030190873
0xb2d4442e,36987.95791867937
0xb2d6276d,1058563.6690071495
0xb2d23e12,2206813.522570842
0xb2d6e20f,221363.229541636
0xb2d4f831,3351937.5414947774
0xb2d5dd96,69751.83221269857
0xb2d475ba,37716.65328341269
0xb2d5304d,303813.7268185071
0xb2d2d688,94719.46579006957
0xb2d3efd7,330.2759519179306
0xb2d0d258,46486.967997747226
0x3b9aebc8,1728348.6657832516
0xb2d0c59b,119767.178288714
0xb2d6e7a3,23527.349363186626
0xb2d37c8d,24278.173935638784
0xb2d68ac4,93498.27415646975
0xb2d55414,98345.907816808
0xb2d48bef,20771.334155526853
0xb2d3685f,464.0244767703885
0xb2d1d4c4,2521791.493357476
0xb2d6908b,23.6511457933147
0xb2d6dbc7,324797.6903083336
0xb2d356bf,163550.33421009785
0xb2d1553e,93444.19158842618
0xb2d6f3ca,87051.50829060223
0xb2d2590f,1050.7675142727203
0xb2d167b0,1438006.7647869051
0xb2d12739,3758334.0978863123
0xb2d6c130,5926057.890116562
0xb2d589c6,537995.7871136091
0xb2d49621,785939.8378528075
0xb2d5cdd3,32924.16654002127
0xb2d4ead8,1025947.0743904028
0xb2d65638,2551343.081626784
0xb2d118f3,384726.57128868345
0xb2d105d3,230148.2235720883
0xb2d5a69a,385701.4931025598
0xb2d4646b,44907.73267125577
0xb2d64c12,486017.36781893874
0xb2d38d9a,702960.1747322939
0xb2d5ff41,15020.987488125164
0xb2d40a0b,131175.18355548044
0x3b9b2a50,28785.083991117746
0xb2d48e8c,58987.73059527825
0x3b9b4592,102476.20788393736
0xb2d5b02a,39035.778544899615
0xb2d6d6f0,11974.844126852504
0xb2d42397,107.13783906162102
0xb2d51e53,1491803.6451361878
0xb2d3f00a,366747.33414983994
0xb2d2c356,835043.2348582636
0xb2d11d97,43189.780020644546
0xb2d4ce85,2658770.0267578503
0x3b9b181d,623552.4887674946
0xb2d67de0,2147.216406456002
0xb2d55f57,101791.68455827859
0xb2d31723,1581806.2194826275
0xb2d29a22,853887.0510183073
0xb2d584fb,108507.54633367035
0xb2d341d1,1072005.1213376273
0xb2d2eadd,396043.1879264067
0xb2d2e549,420268.1944757438
0xb2d6af0f,4221015.2988691265
0xb2d5a5f2,117379.0059605877
0xb2d243a3,75125.27899155045
0xb2d29536,896423.3482214687
0xb2d3c748,47342.87534004903
0xb2d5060b,1399241.9132998101
0x3b9b2d2c,651746.8121499434
0x3b9af3fc,11910317.49543972
0xb2d3ffdf,57127.88317119963
0xb2d5a55c,11878.905644378767
0xb2d50dfd,25250.377460618416
0xb2d64a50,758979.900088883
0xb2d5635f,96346.13858486232
0xb2d37f3f,45879.951937586855
0xb2d4ed5d,668015.8775104617
0xb2d29f6e,2.7460579508372915
0xb2d41434,1155435.5949265794
0xb2d20e6c,1910639.477596297
0xb2d4371a,89540.08969118344
0xb2d11770,2987067.593996318
0xb2d60c94,260135.12847319405
0xb2d644b3,427031.7634021196
0xb2d633f4,385790.7694120722
0xb2d274cc,56050.353497536365
0xb2d0d780,606884.8440273567
0xb2d3e818,1674.2220713973336
0xb2d2c5f9,1563598.743034556
0xb2d39c1c,451016.755227093
0xb2d1768f,3534.372006292818
0xb2d65362,22831.19406316604
0xb2d6f925,796287.4753245253
0xb2d31d29,1233371.5467547604
0xb2d58357,944887.581104606
0xb2d6a1cb,37943.39471780726
0x3b9b12c5,51386.03149550644
0xb2d3a597,273155.88021109195
0xb2d47deb,10899.774283376331
0xb2d55f4e,11169.059752527894
0xb2d2a8ef,6477.302685131558
0xb2d5570e,1522410.8117201733
0xb2d0d231,1166.0746335362016
0xb2d3d59d,285502.0449216394
0xb2d2a7ae,525106.9810824741
0xb2d64cab,1924710.9372653393
0xb2d4dbed,57612.765274703896
0xb2d23f20,58688.41978033554
0xb2d58237,64284.292709323614
0xb2d6b2a8,40198.32285515187
0x3b9af240,2377457.918299402
0xb2d2b5c4,58372.35767803697
0xb2d6de8e,131417.90609646225
0xb2d5e7d7,268.7178782342238
0xb2d568a5,218078.41112398385
0xb2d0f2ef,465756.30266047345
0xb2d59a07,77178.6578217176
0xb2d824dd,275823.2640118779
0xb2d206f8,1726154.76091822
0xb2d6a0ed,2564872.9292233647
0xb2d5d1b1,8587.031860712143
0xb2d0fdff,182391.38551110405
0xb2d57541,59458.365313315364
0xb2d1bc97,246994.41883766616
0xb2d4061e,6024.508882975513
0xb2d2d229,5334283.296734389
0xb2d6f211,2651675.152244243
0xb2d64552,57018.05572117375
0xb2d2a8ce,6493.611973825205
0xb2d78dff,1224076.9419184052
0xb2d13f7e,18764.546651529276
0xb2d54bb0,994652.7030285296
0xb2d17da0,7851.845073031621
0xb2d0a297,328790.92838290805
0x3b9b10a0,3175311.8615017505
0xb2d309ac,174667.17514542828
0xb2d1bdf9,596458.5150137851
0xb2d5ba5c,519.2645359826422
0xb2d43663,622925.2441272248
0xb2d700a5,2013460.4849363517
0xb2d558f7,1242245.8010845417
0xb2d62167,15227.11592658262
0xb2d35d49,478402.5499386493
0xb2d470c2,343171.7531699014
0xb2d4927c,70883.68005485626
0xb2d548a1,574136.281064473
0xb2d39bfe,345034.73619879433
0xb2d5e94b,240145.63827221756
0xb2d5dbb3,34219.5129197875
0xb2d8c365,1793.2092474784688
0xb2d533c8,78737.10008823955
0xb2d12340,106796.93556176471
0xb2d5b6e1,354698.91549402353
0xb2d0bb2d,15755.646337654749
0xb2d0f22f,388041.32694212534
0xb2d2dd24,20021.500083515173
0xb2d6a318,249098.4296071006
0x3b9b4367,2852777.9297664897
0xb2d25cd2,423024.8793533461
0xb2d8d142,37653.35357549833
0xb2d24a87,998770.5123246321
0x3b9af0ea,4489134.050072113
0xb2d1dffe,115210.87430458788
0xb2d62f1d,20097.182671621853
0xb2d20a6d,130646.33365275736
0xb2d558cd,1367922.2705832692
0xb2d210c7,249698.0285142025
0xb2d5c398,1614304.7654194843
0xb2d7901e,984337.9699599053
0xb2d5f575,754828.5399744083
0xb2d26aee,546032.0052761873
0xb2d1953a,20244.127122643364
0xb2d24d5d,48265.55736352616
0xb2d5e53d,509124.6290452705
0x3b9b3c86,426603.3607636355
0x3b9b12b9,6752444.076277649
0xb2d57ca0,170099.62181855485
0xb2d69265,333193.43429580674
0xb2d63c67,1328407.8926985909
0xb2d1131a,2575393.051691937
0xb2d56605,14412.248009525965
0xb2d16798,228624.63457282144
0xb2d5fcf2,195615.13358009138
0xb2d209f8,1923620.386076979
0xb2d43531,108443.22713392037
0xb2d51e5c,1919586.976961763
0xb2d6a41d,115113157.0526042
0xb2d1e607,317370.6555442907
0xb2d7910b,67146.53561303238
0xb2d164c5,1217893.6688352646
0xb2d34651,1164.4156953813633
0xb2d8a676,12059.619725780387
0xb2d6ba01,12473674.07673381
0xb2d32d46,341911.62528731814
0xb2d60ec5,273706.3493046553
0xb2d44842,1831968.095167341
0xb2d3b479,48778.76029469737
0x3b9af2dc,247211.20975038622
0xb2d63c22,947250.2063561148
0xb2d682cf,1036305.6231347274
0xb2d374bf,674204.5152124835
0xb2d5041f,2992866.5234069745
0xb2d5aab1,2701610.8451194675
0x3b9b3347,2844528.409268539
0xb2d29fc2,367701.51849238016
0xb2d3b3b6,4705.329562074422
0xb2d75478,199972.55180047054
0xb2d2408b,672849.5737768208
0xb2d60979,10634.103945197381
0xb2d23389,1703089.1034132342
0xb2d612c7,63149.424549820294
0xb2d3ec08,6347880.058974554
0xb2d5be49,305970.5041549905
0xb2d65614,4839.665967491221
0xb2d21a4b,2891.6098174401905
0xb2d2b606,77038.48703592796
0xb2d53590,2.989497772630803
0xb2d17a5b,473156.70181952155
0xb2d5b306,632749.2282818864
0xb2d09505,3206772.5659615537
0x3b9b4574,442342.7006162818
0xb2d46e2e,22727.12524764987
0xb2d78b41,422424.89376708365
0xb2d8e33c,26896.38948905108
0xb2d623c5,559330.6908728114
0xb2d56ad9,81833.18982939253
0xb2d3b2d8,218432.61266363002
0xb2d4c95d,214036.61081312058
0xb2d6e119,188612.37743463172
0xb2d18d7e,17333.539707646705
0xb2d24082,437819.80314588966
0xb2d6937c,27259.678653726343
0xb2d4069f,380466.86432893726
0x3b9b3536,230278.59605152596
0x3b9b184d,2957274.888184234
0xb2d27796,31788.30462781771
0xb2d5abc2,695128.9605309471
0xb2d26da9,410019.30349410564
0xb2d5c539,111388.32897552308
0xb2d138cd,10542544.882931633
0xb2d576dc,577307.3843598494
0xb2d8e030,8965.662367476416
0xb2d38b30,1.206597393245706
0xb2d1e8c8,487143.36318983685
0xb2d64edf,147543.33434403647
0xb2d16e85,30335.63962512363
0xb2d422e0,343817.60045315407
0xb2d48b4d,1836.8991343255054
0xb2d1c1a7,41112.774966613564
0xb2d59f35,73560.50392882549
0xb2d69f4c,42984.36973900857
0xb2d5cbde,13838.630443327753
0xb2d10030,889746.3613203188
0xb2d6b9e9,1385494.7453713971
0xb2d6db04,313319.6463395697
0xb2d52399,487008.42528397875
0xb2d249fa,158964.33585799814
0xb2d3985c,778326.9594987248
0xb2d573ac,53835.06421274518
0xb2d0aa29,377793.51051120216
